"","business_id","Group 1","Group 2","Group 3","Group 4","Group 5"
"1746","BYe8zZeHoap-cdYtlJOz0Q",33,43,32,28,43
"1747","byFWmwlVSmUj-AmM6NZYvw",10,19,25,11,9
"1748","byhwHi0lhYdyY5kSpuqoaQ",37,48,58,62,58
"1749","bYOelA2sbbCZ020zgc__YQ",12,5,15,12,15
"1750","BYUuTblhSh862AefQyJIWQ",0,2,3,3,3
"1751","BYWWUUi-MkbSxgvIKPKH2A",4,5,8,14,14
"1752","BZ-ZnnkdWqXHxbdPUCOA9A",33,28,37,49,63
"1753","BZ5Fqx0dTwZgnLzCcMyJaQ",3,21,15,17,14
"1754","BzBOUYN8XmhPJgOmMYg-hQ",21,8,6,4,1
"1755","bZcqORBnVApUA2-SEn7VEQ",3,0,2,0,1
"1756","bzDs0u8I-z231QVdIQWkrA",87,95,93,91,67
"1757","bZivzFTkkjNtUBSuMhoCtg",75,58,58,47,46
"1758","bZkRR9-BnwE-sb1ql7WPJg",15,13,18,21,21
"1759","bzQPFOLLxuwx7K7dw8j7Zw",70,32,35,27,25
"1760","bZReunQUclSYApawpe787g",4,8,9,8,9
"1761","BzvSlUIwB08C-1GK93mQbg",6,4,6,11,2
"1762","bzXDUQ-5Odzx5WZNoSoANg",15,33,40,37,56
"1763","bZXmxC8TUj7DlcdQ9-X4tg",21,26,34,53,58
"1764","c_5sioDSDof_hshp4_K1SA",15,8,11,17,12
"1765","C_eWAEOvkHZ_IZYGwjtpmg",119,60,35,41,22
"1766","C_Wf2dcaNrtMjNDcN8G-cQ",5,6,4,6,3
"1767","c_ZoCRssEFl7cKul3Wzm4Q",16,26,22,25,27
"1768","C-frmXCGIhmmu0FP17GhRQ",17,13,20,18,19
"1769","c0-q98sX3AEsiYKSVIukyQ",19,22,21,8,6
"1770","c0ojm8FYtIrlwdmXpiQgPg",6,7,5,6,6
"1771","C0r1yj7CBKMXc4Up_5Nmhg",23,25,25,27,16
"1772","c0RSs2KYK5Y-ZlSrNq9LyA",78,49,48,31,43
"1773","c12WDNrP2wyQgbnEYDdxCw",158,145,131,107,81
"1774","C194OflruxL6fK4Oi78NSw",16,21,18,19,15
"1775","c1cGCn1syl9_c6XKEu4Mhg",7,2,2,2,0
"1776","c1yGkETheht_1vjda7G5sA",184,174,178,146,88
"1777","c2_iUhnFqctffbBCSVMEbQ",9,11,12,8,14
"1778","c2-FjzC2l-pfAL5Dok6cww",15,7,8,13,7
"1779","C28X2jduMjygJOSACINNwQ",4,3,8,2,3
"1780","c28zcdBp82B9Vli3WXn8zA",32,22,23,20,18
"1781","C2BferG4f-WQJQuTvyRzlA",10,12,16,10,8
"1782","c2fr_SXa-X6RiDYP_kCnxQ",20,16,30,30,17
"1783","c2KtIwcnEh99YWZsRgq4zQ",11,3,4,3,1
"1784","c2RzHxH4DQcH4A-a5FpidQ",4,4,1,0,3
"1785","c2ZluDaHbes0-ZgvZyurBw",5,10,4,3,2
"1786","C3QfGqD3qjWUbwBOkEjqSQ",3,0,3,1,0
"1787","C40IsC_MxEfX3-fOBNe7WA",7,12,4,5,8
"1788","C42yP2SAQyit92zVyRAqMw",21,6,4,6,7
"1789","C4CbD-0Rz4nglavf_0dRdg",32,30,35,26,22
"1790","C4GHQTB-G0R2Geov298GLw",45,50,64,95,147
"1791","c4p8vHsz44a-mnmIZgzIhQ",0,1,0,0,2
"1792","C51teWZIJIEGVYFTijaw_w",7,7,8,8,10
"1793","c5mGzf4ovtEglIzlXsL6rA",11,11,10,14,9
"1794","C5rMLAVULLhHUwGrmFvd6A",78,66,86,74,90
"1795","c5vw2szmGbzP76qiw5WsxA",52,57,40,31,42
"1796","c6D9JQpVb3_YTQxTPcQeeA",6,7,4,3,9
"1797","c6op8GXGXxzeEvl3C3mPXA",38,14,16,17,5
"1798","C70R_7VBmd4WHCZp1B9i1A",8,10,16,25,34
"1799","c7CIYJjfMmvb1rGTbVb27Q",23,26,33,34,39
"1800","C7DWFbnw0-skplmXPDdqlw",11,14,15,23,31
"1801","C7o7x_Gz-iNGNGNPZx28bw",26,21,19,21,17
"1802","c87br6ObMpVCEV-l8fFxOw",8,11,1,1,3
"1803","c8b7niizd3jigDlq-z_E6Q",0,1,2,0,5
"1804","c8eY_s8VO4qjAhOXo3Ua2g",9,13,14,19,23
"1805","c8G5lj5pAv9KEwz0piZjNQ",27,29,37,31,36
"1806","c8Xamwyv5Tyi2VjjyQcwaw",147,120,110,125,89
"1807","c8XlQvVNwKhH9BOHEObtNQ",46,49,31,30,33
"1808","C90nLkXxPxv_1y7cL4a_7Q",35,41,39,44,59
"1809","c9ENPUTfi5blUTPgkIHu3w",13,6,7,6,4
"1810","C9GQcIqPYHO0HTX2IH2Gkw",68,30,23,12,14
"1811","c9hEAs-OUdjISt50kyc8rg",1,1,0,3,3
"1812","C9JmR3jZfGnW6xbPMCT3aQ",11,11,7,13,5
"1813","c9kYg-bspKychZrp5-bPKw",6,10,6,11,5
"1814","c9wrKx_5AQIKLzqQxOc7hw",22,14,12,8,3
"1815","c9zaFm8Afa5ZePNss2zNDw",9,15,13,8,21
"1816","Ca6kYz_8gKkkHSRRdMZfsQ",14,17,12,7,6
"1817","ca7OWtgLM1q2TJX6a40_uQ",9,11,20,22,33
"1818","cAB_Z3v6TSaDq0o6pGIg4A",8,4,0,1,0
"1819","cAdSoJelw99xvyu80ex_hg",0,3,3,1,2
"1820","Calp-z22yvvWsE55_3DjKQ",0,3,2,4,1
"1821","cap_lFiLgcHbyteGoHicIA",0,1,0,2,2
"1822","cAyJH_geG3tn5eBBuZL_gg",27,13,14,9,8
"1823","cB1Eq1C0gUgeXLyZu9o22w",4,3,4,1,7
"1824","CB6WrK7wvzm4j0MZSOl9-g",38,45,25,30,33
"1825","CBc5sOHl-7-midjK1mI0fQ",18,17,23,36,38
"1826","cBhjC_fmx3mlGj8AtPS5WA",13,13,24,28,37
"1827","Cbm9WtXkOLcQ6u35O3zFOA",20,17,26,40,29
"1828","cBpJIOrVXotDI0XAZH_k0g",88,99,103,105,86
"1829","CBQ7xI258km_PP6OTZ0-wg",2,7,12,11,8
"1830","CBumPtpjISns8paiSwtlLw",14,18,7,5,4
"1831","cBwc3dhdHw0emmg9nd5SXw",21,25,28,30,36
"1832","cC08otMSMx_S4eUbmElKew",22,9,6,6,3
"1833","cc2GmqotftMW6B4K1PhQ-w",8,1,2,0,1
"1834","CC8Gn5h28utxP8i9zGorKQ",3,8,5,4,2
"1835","ccC2ecxVEOF4t_kKce6f8Q",1,3,1,2,2
"1836","ccEnZRim1nwkNXRdfNct6g",20,9,16,8,11
"1837","CChwRoYVXA3QZulS8a6xOQ",23,32,40,62,54
"1838","CckmnbRINaLB4Aaq1dAFCQ",10,24,26,27,34
"1839","CcsJm10_5ULE0j41DkcQ6g",4,3,10,10,6
"1840","cCXnlr4CrhY8DyrblmG_Sg",5,4,4,3,3
"1841","CD-pKgS4YzuNPe8e17ST-Q",10,1,3,3,1
"1842","Cd3uJtsQtG3vJ_WLGp7YZQ",14,13,20,15,5
"1843","cdgE3vbs7paKuMHCrkkUsw",18,6,10,20,10
"1844","Cdnp0HbJ4wVlzffuueG45w",2,6,4,1,2
"1845","CdOb17NMdQpagyHSxv5mHA",25,37,31,24,17
"1846","cDqPv5gS41ZmZIh3oJ_HfA",2,1,6,1,5
"1847","CDuxCxTiuGXC6saLoywymQ",11,7,9,21,24
"1848","cdwHgELA2puX2DNfwSt5EA",41,48,49,44,59
"1849","CE85IKRDS4GimIaoIp3N5A",29,33,26,25,19
"1850","CEs_oJMtLsll3xBM9slBQQ",53,39,33,27,16
"1851","CESMPxEWnj42f4nTXV3_yw",6,2,6,2,3
"1852","CEswyP-9SsXRNLR9fFGKKw",46,38,35,33,24
"1853","CFaRVxsnN4Zjf28cbORKIA",37,38,31,33,44
"1854","CfdCsVkzzM3uJKGRzA0ufA",47,41,21,15,9
"1855","CFHGxlIXeVFWlCptBHgOeg",19,21,16,17,10
"1856","cfy-C6XNFt-F-dCQfK7EDQ",23,25,28,18,25
"1857","cFZj6p-KEiAZokMPbjuMRA",6,7,19,24,19
"1858","cG-wWJPO6MCuphYIqVcLsQ",14,15,11,12,6
"1859","cgNIBHS2mLdbTRiodAT6EQ",11,19,18,16,12
"1860","CGYOPcYTfwXFu-Sn0MsgGQ",44,56,66,59,46
"1861","CgZG8x59kWo4-wVt5vHT4w",18,29,28,24,26
"1862","CH116u4TyXGaTaKFnliASA",16,9,7,4,3
"1863","cHBtAzDjkNBrfIDR_4PWQQ",6,4,7,11,7
"1864","cHbvVcwhv62QYJTlz0t-Zg",12,8,10,13,7
"1865","chFzObJSoxAbVlFfgk5JRg",12,12,11,12,8
"1866","cHkHYcOw0rkyC3t9gXjeIw",4,7,9,4,3
"1867","chkX3vXf08xd3kbqu0QfIw",1,2,2,2,2
"1868","ChmqODwuYP1ewjmWXtxtsg",46,34,33,24,18
"1869","CHMSC8bSjXttB9Ei0scc_g",2,3,1,0,0
"1870","cibtubYc6gd8T6Y-nPPByw",16,17,11,12,14
"1871","CICu2tclxRB7JgW_I2a8rQ",7,13,5,5,10
"1872","CIFzkoR07SZTQwgmag2kVQ",3,7,5,0,6
"1873","CiG5CvHxYQl5DZ704a4viA",29,21,14,13,6
"1874","cInzGnaFZ3EIItvFXl1MvQ",46,45,62,55,52
"1875","cioxu6ax-GdK2W7Z42gE-A",6,9,15,7,16
"1876","CIpzeDYD252nq0nRA4px5A",19,22,24,26,35
"1877","cJ9UUuMoDCjJpWWpDi64hQ",21,19,13,21,14
"1878","cJbaH81HP6r0eHDy8_738Q",58,40,45,53,57
"1879","cjD2yGRhT5yaSj_KP55Ptw",66,62,86,79,65
"1880","cjFDprdEXbDDdraONMy5Pg",29,13,12,6,4
"1881","CJjyZDvdB20MZXY6YgctAg",12,7,7,8,11
"1882","cjniLFVWyRh0QO9v5Ach7w",1,5,4,0,3
"1883","cJTgJTzEWg5ErWnvaHsUBA",54,54,47,31,33
"1884","cjUmPLRT43wN9Z87A9BOpg",26,16,15,14,7
"1885","CKf3mf7fl5sZO9xviHU7lQ",50,52,41,51,60
"1886","CKhtiDFAfr31jQIJrpehuw",45,74,97,86,86
"1887","CkImMpjQrEOjyohxzPbqtw",4,5,5,6,8
"1888","ckliJ8meY4ZMF6aQUb8PYw",50,64,54,52,34
"1889","cKxXBvOithS-Ic5KnhEKrg",12,18,16,21,17
"1890","cKylbPFCMyvunMWU-RLptg",13,10,7,4,4
"1891","CkZGGAx9Atvcmchkh7DLrg",14,9,8,13,13
"1892","CladCH56hba5YwhFZAxe9A",22,21,12,23,28
"1893","clGb_HhvbCjFBTiYXOjdWQ",14,7,12,4,9
"1894","cLojUtqkFpVIHFEvA_5Atw",100,73,76,72,83
"1895","CLp44IJDJW2mBhSjdBIMiQ",31,28,36,47,36
"1896","ClRgYu3vtPcXTjDQd4wa_w",5,12,7,8,11
"1897","clvKNlfy-rzqiXlSjibv8g",12,24,26,19,20
"1898","CLW4LJCYbAkwlgNWB2rVbQ",10,10,15,13,7
"1899","cly7I20uYFZWGi1z692gNg",32,27,40,21,29
"1900","Clz5M4GWy4t45vgZhz3Y1A",6,8,17,5,11
"1901","CM4LY-sjD0Q9HivGTFHdoA",32,36,35,32,33
"1902","Cm8adqSt3IZSmVLJRbNfyA",16,9,17,7,9
"1903","CMaJOgyFrX6gVsJGm1bttw",14,20,21,17,11
"1904","cmf4fKU9D6XIvciQj7RjoQ",51,63,75,69,65
"1905","cmhI53vn0vg_OvzHRP87Iw",23,22,23,26,22
"1906","cmLB5X26RJXWdZ2qrS5KOg",6,15,7,10,6
"1907","cMr1t7WlChRhfh3rzsVY1Q",39,18,18,11,13
"1908","CmrNdGoZooE24sxhwk0exw",5,4,7,5,7
"1909","cmv6wUUe-H0xRiFEY0__iQ",83,115,135,114,128
"1910","CMvCbtkcHH9Gp0S3w1_aQA",8,11,8,11,6
"1911","cMvN1j-LK64zqmT4vnl8NA",240,181,200,164,120
"1912","cN6aBxe2mQvrQlzk26LyRQ",78,99,125,100,115
"1913","Cn7By8dVw9xU_c2PnAYE9A",9,20,12,13,11
"1914","CNaWMRD7iDM7p6pIxm1SAQ",10,6,6,3,2
"1915","cnc5Fu-xE1CKLI_bh7P01g",15,18,18,20,22
"1916","CNjldJpczIX3p4IfXzEmyw",1,1,1,0,0
"1917","CnKQgNyBmIvTE7zfegmV7Q",10,10,21,19,21
"1918","CNvPqN9pa5aJRn-Npcqgdg",19,13,28,17,10
"1919","CNxkXXv7NVkoLWjU7t4gwA",72,31,21,10,10
"1920","co-K1EnK0yLhBtI369472A",16,17,8,14,12
"1921","co0vxQ8ecXiBy2sGDeHi8A",52,68,92,117,98
"1922","COquqpjSuZuUi1IbblM4Ew",0,3,0,1,4
"1923","corPOxxIBRJ7DSpryYvorw",33,43,37,31,35
"1924","Cota2ttLUjoKhFU6ukYqSA",24,33,23,6,12
"1925","cp39VURFby4A6u9m2It8jg",116,103,108,100,105
"1926","Cp6JGY5YIRncTV_My9nf9g",36,44,64,55,67
"1927","cP6pQuoPKIoaFQBa09e-Vg",55,39,39,45,36
"1928","CPAgXYZGlTyz7L2fvN_Erw",66,33,19,9,9
"1929","cPBjZEouopniZq328UmOaA",10,12,17,9,23
"1930","CPC9LXgq7G_H_hCCfKoodg",5,11,16,10,13
"1931","cpGv6ES2hzPCtCUQgipwXw",9,9,11,11,8
"1932","CPJkAY5XccuKeIwQVH5ytg",0,2,11,5,4
"1933","CqhsIZ7TzCfJTrZqg5-gqQ",30,35,36,46,41
"1934","cQk8pgpxC-9MzFJS7Zo45w",10,13,10,11,3
"1935","CqKiF2X0_4erH02-CUiweQ",17,26,23,20,23
"1936","cQMfAN2YVUcJn8wK2M_wGw",68,77,116,96,109
"1937","CQRYL_4Mu3215d1F_C0Qpg",4,4,5,2,2
"1938","cQWQKdHFHPjaEI5VOXwrEg",8,5,6,3,2
"1939","cQZcWeIDKEF-7nWU3gJMUw",43,20,28,24,37
"1940","Cr2JNnewX53TYd9w6qw6Jw",21,26,24,27,34
"1941","cr5r9HQxZSudOeyeDTzVgg",7,3,1,0,1
"1942","Cr7RAu2aS3yyioaAYaJ8Dw",8,5,6,6,7
"1943","cr95rxWunLWWsL9ZP-yITg",14,6,2,3,4
"1944","CR9F3ZctIiJqawDaa1w3IA",7,4,3,3,5
"1945","Crd82TFkF-cF5WF_qKuJ4A",55,50,48,63,51
"1946","CrkNQ7dvoAARdYAIym0UyA",1,4,2,1,7
"1947","cRqZ_w9ImfYYIXTHpJMv0Q",7,2,3,2,4
"1948","crSme9ZoLQNMtRGxv0htTw",22,15,17,15,15
"1949","CRvVvR6aE1eWVRtzQ0UC6g",30,36,18,22,15
"1950","cRwNwAGQ8Pc_-orLefrwRw",25,32,26,21,25
"1951","CS50YtZAAFnMmzXSEveVrw",2,5,2,4,9
"1952","cs9iu_1abcCXOuelaO-Gfg",10,6,5,0,0
"1953","cscosdWU2MaSJ-snEaDieg",23,31,19,31,19
"1954","csdg3ZSLpI9PJmb0esKBnw",11,11,5,9,16
"1955","CSkeUZmxBzW-qeeTVLEjmg",2,1,2,0,1
"1956","CSoURupWEyuyzkjMOExKPg",47,67,74,71,110
"1957","cSrLNl20aTKrqnEsJDJisw",20,26,32,34,41
"1958","cT_rocMh92B9t62Disp6gA",49,40,48,43,27
"1959","cT9uP_Lr5bz6jhIqZPlLcw",10,7,9,10,3
"1960","CtEMIXdIKSVrU3q1p9cKvg",22,30,34,23,34
"1961","cTJXbgS_R9OFuKjPxsrglQ",2,4,5,2,3
"1962","CTOhPPMTal9zf5_Lax-gqg",3,8,5,6,4
"1963","cTrEkyZXz4gBDOdN8vsRlQ",41,46,47,44,48
"1964","cTz7lxA0AdWKMba6Bvsi3g",32,25,35,19,32
"1965","CU5d1QN2A5cgcR9zmLVS0g",42,48,59,46,52
"1966","Cu6LurwRHzjK3OGmvK18pQ",53,46,48,58,46
"1967","cUaaIk_3UdeSJ54CLvrW8A",23,21,17,9,11
"1968","Cun_PbjTnPdfZRZAd9wx2A",60,67,56,60,62
"1969","cuojucZ1yF-v4TRqZKD_4A",3,4,5,0,1
"1970","Cuu-LFE-8rHaGTGoATX2Iw",6,2,2,0,1
"1971","CuyNmwDOLeMTrbv2c6rNxA",8,21,9,16,15
"1972","CV4DDFG6tII-ehzaWPXK4g",16,23,26,33,22
"1973","Cv4kZH9zN0wpN2Drn0qkLg",22,15,10,7,8
"1974","Cvfi5N4zR9G05Pbg-Ud-KQ",31,36,37,37,46
"1975","CvJNcUtmNubDF8UmuduNXg",3,6,1,2,0
"1976","cvLa4Mpfqa-I7CbLs_8Ckg",4,0,7,2,3
"1977","cVMunlva2-PmpQQCfLVxUg",7,12,13,8,7
"1978","CVos739DJ06t8-dNiRMyeQ",38,48,67,61,61
"1979","CvRGjwCsrQs1DYYL3z8R7g",70,42,34,22,15
"1980","CvufqyRBbS2Ed2wQlAXCMw",25,38,35,43,62
"1981","cwAd2nytPLKmABtLXsgpIw",99,91,95,88,94
"1982","CwGTrRzG6l_ExJeazxzyKA",14,12,7,8,11
"1983","CwKyfU1JQRd3rHSYORG3hw",16,20,25,32,35
"1984","CWqpUlx6Gg7mMGSfPoepHA",8,3,3,2,1
"1985","CwTYM1-zs80BB1AWJrWmxQ",12,7,11,13,6
"1986","CwWLLNmlH6NarP2gsGQTSA",31,16,20,12,9
"1987","cwyVHKYZZPLfjdcBLXo0zg",1,2,3,3,2
"1988","cxkzJcPI7KOANWYZM5AcWQ",21,14,10,3,3
"1989","CxMB7Ug1WpD7Vve40vMVgQ",3,4,1,4,1
"1990","CXMJ7uy7gCQ8ZoVazWUe-A",1,0,3,2,2
"1991","cXtL3_ksBsr6uZy0fp-TDg",78,99,88,90,92
"1992","cXykQLP4Sr3tNii8k-zckg",19,10,13,17,15
"1993","CycfCC0OLvTjG3Eks8D1og",28,29,24,17,21
"1994","cyXNwqjzLHgtH0aE3nCEdw",42,24,19,18,25
"1995","Cz0McL5lUaihqOIw0_Yo7w",53,38,37,33,37
"1996","czfJD7GkQ4j1j9QmCeB4lw",2,0,1,0,1
"1997","CZjcFdvJhksq9dy58NVEzw",594,621,552,501,308
"1998","czqHyYZuxqPtEEDGclPRHA",10,4,2,0,2
"1999","d_1PFWXfyimKrwvMwG3pJg",14,16,17,16,22
"2000","d_QoB6QfsGVqSzB3cGO_tA",7,1,3,3,2
"2001","d-BJXFy5-yEjPz9eP2yWgQ",2,1,5,5,7
"2002","D-D8OxGOrt5eK4KxTcyr6w",0,3,2,4,1
"2003","d-WxJAsK8DWE9lBK2PVAfA",4,3,6,0,0
"2004","D09yG6Z3gcsh24Qn7Y4gYA",29,10,16,15,15
"2005","D0PUyt1EbOJKdLh636hwWw",24,17,19,34,25
"2006","d0t_mDIQqtPatJx_4mlSvg",24,32,21,22,23
"2007","D0wUhWXVfi3RWhnl_s4vYQ",0,2,2,1,0
"2008","D10U9_7yvW3LbejSEfV25w",29,33,25,23,31
"2009","d2-suh7-s2GUpTzoL8-cGQ",11,11,7,8,7
"2010","D2bSuLURPsxEur4OUglFrw",18,14,15,7,15
"2011","D3a0vrdXzT_UkbPNhK8f7w",7,15,4,11,17
"2012","d3ni6cKglu4L3JeveOqQDQ",38,34,48,45,44
"2013","d4bXnfbUc1SLu3jVcr-w1w",46,95,95,133,136
"2014","d5-TZZVXEX57giZMii8n6A",86,54,43,39,44
"2015","d52zg-S0o940WUCK-nNiKw",113,91,97,65,42
"2016","D54vs93Q3NZkh5P99V2n6A",21,17,23,20,26
"2017","d6a32QfHpXLdTdTPuR9lMg",3,4,4,9,11
"2018","d6CUe9LjkFFqYtt7WuW5Lg",27,24,19,19,15
"2019","d6xkQMRMFe-ZQAzBNkHuLw",1,0,1,1,1
"2020","d7b78XiwyCApbKbWkuCGuw",24,15,12,13,15
"2021","D7d-X4fLvVIdsCDFGpqzmg",13,17,33,50,56
"2022","D7DKzNGrKqtMqGTvusmLDA",10,9,6,6,7
"2023","d7f08UPNjON0LBnyCMfYCA",8,3,4,2,8
"2024","d7lu4pULWjS02FR-bQJLqQ",10,9,3,2,3
"2025","D7uAJToqGk1hQxfZDO5ijg",4,5,5,2,1
"2026","d7vskTZ_tjTW3FsRF-NUug",39,30,30,32,33
"2027","d7X102hxjbTeWVhQVdh64g",3,5,6,4,3
"2028","d840tbYJSVn8Fu-n5XRJTw",13,12,17,11,14
"2029","D8DXsQQzAuGFlI_F0ZYJfw",13,11,14,16,15
"2030","D8EGBSw3aQsxf5YE3qEiMA",18,22,22,18,23
"2031","d9JI2Js8oGOeVQDr2q3KQw",32,27,13,20,14
"2032","d9rgDxYwfghhWI6Qc6n5Ig",19,19,20,20,14
"2033","DAC0-UTMKjz_mFh-cQ8EAQ",29,13,12,6,4
"2034","DacThWipWrC-vx0jIelNGw",13,15,22,20,15
"2035","dAh3XQTvnLmUZKrjeXi0RA",38,19,14,10,11
"2036","DAha3IRYbGJh0UbvMHJ77w",48,32,15,10,3
"2037","dai-Ksa9NOl-0cVS-v9Zzg",33,25,34,21,13
"2038","daj1XS3M-_56YVhVevncmA",13,20,8,9,12
"2039","dajwInsYeaIsRLY6vd6Zzw",4,0,1,1,0
"2040","dALQVAx5qdF3F-JzT32ELg",3,6,3,6,4
"2041","DalZjrdwVHkPZUz5k1soCg",23,14,6,15,13
"2042","dAMoHX6zBR4uvwKx6SetmQ",21,13,9,12,9
"2043","DAtq-oX4tWNb19qvMZC3RA",13,16,12,14,14
"2044","DB5rZ9spvyhBJsqOwckncw",3,7,4,3,2
"2045","dbh72sNyNeHUgJqQye9Vbg",15,9,8,9,8
"2046","dBnd-XxU5FUZ_gY6fkiJxg",29,20,10,7,3
"2047","DBoebGeuz91QAP3tSFYs6w",22,9,13,16,26
"2048","dBwSs6INAgTipopffoCwzw",27,22,17,19,19
"2049","dcd3C1gWv-vVdQ9XYV8Ubw",55,87,87,125,121
"2050","DCEYP_kyCyircsq4nTWJdg",42,27,16,15,17
"2051","Dcs_jLOlNXd96LarVInFgg",3,3,3,5,2
"2052","dCW6J6MQpOP1SWTgniOv_w",17,4,1,3,1
"2053","dD8m0vYjUZbzLBDgbcnU2Q",8,3,8,4,7
"2054","ddbDLzrMZxfKLjxtKOhWTA",3,0,1,1,1
"2055","DdGdLf6dM0-2Eszv3r8g2Q",1,0,0,1,1
"2056","ddJK59dydw4vGgRZbcznzw",27,15,4,7,9
"2057","DDnmNTvIIQu2t3WZ2EQx-w",29,52,55,65,65
"2058","ddpzgkikbofq8VlaeN9crw",12,16,10,6,10
"2059","DE_11y6_vCmPBlbeYskh-Q",3,2,3,2,1
"2060","dE-eTfSZO1FzFtv8N1RILA",3,3,1,1,0
"2061","De7XFhoUwOuAsc0lxN0VyA",27,15,15,14,12
"2062","DE8UVNCCpOE0vTAbGaMoeQ",19,29,31,30,30
"2063","DeAnVirgOxQnI36V1W158A",19,22,25,28,28
"2064","dec2TzjQ1skgmugHKJyLwQ",15,16,18,16,8
"2065","deFBCKjvB6i3-LX12JlIuQ",36,44,32,46,36
"2066","dELL-RCNsq0l1--VwaeXYg",17,11,13,7,10
"2067","dep75TgD7HUZ2K9NYNRqgg",5,2,7,6,1
"2068","DerMAlq9JZbqMuD0ZwbaSg",7,9,12,10,16
"2069","DF-7XU1Wncxx3XqZoiIIGg",11,6,5,5,10
"2070","dF-U_SjR-ncgMAXZl9sXOw",23,32,33,43,40
"2071","dF-u2E0ZFAZMlAlsTjHz2A",14,13,9,7,4
"2072","DfA7H9rpwTXJ_3GOOBqNZg",4,4,9,2,6
"2073","dfb_VmNKMJ8QjVi48y5vcQ",6,4,5,2,2
"2074","DfECo0OSJvXZbLKjZU9Ncg",19,20,20,37,23
"2075","DfJRq4pqowfdTB4iTAENjQ",10,14,18,16,13
"2076","DfLML2IlhUqztTBURxOAxg",11,8,10,12,6
"2077","dFNL7As8UcvgjhCW3HexMw",15,5,5,7,4
"2078","DfNoB509sMpMbu-qvsgvrA",21,14,10,9,16
"2079","dgARnB68TOefhXvfV4iRdA",12,20,15,17,25
"2080","dGcVT0WGenhh8Np76ta6AA",21,20,21,18,22
"2081","dgGpvbTjAWet0YPJ3kDJiA",4,3,4,5,4
"2082","dgK5LYQonYfKLtlY4NxgCA",7,6,8,11,3
"2083","dGMk9Rg32zHoYBKI7zPsrQ",22,35,40,27,31
"2084","dGpmXpNSvVSnfB65UwfDtQ",10,16,16,25,30
"2085","DGtOkc0KNTyK8rDkmsPNYw",31,35,37,46,54
"2086","dGU0ilZq3VhfIo9icKFpLw",3,6,8,6,7
"2087","dguJwaqGwa3SSiogFuZrqQ",4,5,7,5,11
"2088","DgvkjXshY3N94QTkndThCQ",14,9,11,11,10
"2089","dh1zBLeeN61VEemOEkbYQQ",2,3,5,3,4
"2090","dH3rJa4JSxmlyAwg8kPLOQ",12,10,4,2,4
"2091","dhAzUmAFI0KY3L--hXwMhQ",13,11,13,4,13
"2092","dHDi4wCcjsOR6vcZ8oOIoA",23,23,17,12,7
"2093","DhDNNHZtaBxYNSqJz64ixg",4,5,7,5,4
"2094","dhk7wnnmWP3Fr9rj9p39dw",1,1,1,2,1
"2095","DHk8is9rvfnATsW1AudWQg",52,40,47,52,39
"2096","DhN5o_YoB8tw4HJ_CNiJBw",7,6,4,5,1
"2097","DhQhHH6sFHTfVxdLE10T3A",1,4,1,1,3
"2098","di0k415NkTOQp6mZ6AbTOQ",30,18,26,18,18
"2099","di2QHs2SrY0XFHcfAq_k2A",21,29,12,9,7
"2100","diAEN3I9fXcZgNFpA5vz4g",33,23,37,32,55
"2101","diC3x0WCNQ8DGaEeU_6fCw",20,21,16,17,29
"2102","didIVWf0CnzkY6qFGr1KYg",1,4,6,7,7
"2103","DiExx1mDq5a4oiiNAGPE7A",7,12,11,14,10
"2104","DiHBDaU03zG3ImKp_XodyQ",5,11,14,4,5
"2105","diL_xjhgiG607ux1nC0xaA",19,9,21,23,14
"2106","DInchTMpKhM-G52cNKLtOg",0,5,7,6,7
"2107","diPvh48CJsNW0hsf9981ZA",3,2,2,4,2
"2108","DIrXgDc1HdMnTZPjOBWGrg",6,5,12,11,7
"2109","diWRbxTqoQwYIXkzipjcJQ",4,4,7,6,6
"2110","DIYHTgM-YGKWOWLzQ4XVhA",7,7,13,12,8
"2111","dJ6XrN6xbb9keIbd_Q3VdA",38,47,39,37,37
"2112","DJcfo17B-761yesIILSxEQ",8,16,13,11,10
"2113","DJg1loBuRmAYJMTmzFvOVg",31,18,13,16,19
"2114","djqa1yI7ul-ewJHhko5GIg",6,13,12,10,20
"2115","DjVWQ_Idtw6X5Eg0W5JFWg",12,14,15,22,16
"2116","DjxX8St0I4bFVdrP09CdTA",30,9,7,15,7
"2117","Dka36Pw7ibbHV6xIimQAOg",25,22,26,19,16
"2118","DKBtVEVkLJmT25aMbcvTcA",20,43,36,46,65
"2119","dkdjUOcrm4iY-lDTgemIvw",1,2,1,2,5
"2120","DKhCFh-eJV-kDjRVj0491g",2,2,2,6,0
"2121","dKsJfvaTEGhXpJo3KRtx9w",42,42,42,31,37
"2122","DkX3YoxhH4uADsgVgQThew",11,13,6,8,6
"2123","DL5AAHTwUeWCOR1e-UvIzQ",7,5,5,8,8
"2124","dlBKl_UBkiAol4KgCUG5uw",7,7,4,6,4
"2125","dLcGMPuojXYjfbkgrEgO7g",13,10,14,13,10
"2126","DlCtdbceo4YNSI53cCL2lg",56,51,46,55,46
"2127","DlD95KM4cCjGGi_O_aX0tw",13,7,3,2,4
"2128","dlnK82Q62llGEgzbP-jhjA",2,8,2,3,1
"2129","dlPAHjvW-CtmC5ym0qjJ_g",24,14,17,19,11
"2130","Dm5K0Zvw8mqrps-jFjgIaw",3,8,4,3,9
